Gender,Study_Hours_per_Week,Attendance_Rate,Past_Exam_Scores,Internet_Access_at_Home,Extracurricular_Activities,Final_Exam_Score,Parent_Edu_Bachelors,Parent_Edu_High School,Parent_Edu_Masters,Parent_Edu_PhD
1,38.05308078746913,82.26364901816169,85.09232263580168,1,1,74.6,False,False,True,False
0,26.3743251625783,83.35414002494257,79.8591910166012,1,1,74.6,False,False,True,False
1,29.553928021448854,89.26179423125622,87.36931818805337,1,0,78.9,False,False,True,False
0,30.595882889708097,88.43836504687812,87.06457615834552,1,1,83.6,False,False,False,True
0,26.084830240700132,87.5552913919227,82.88802391293754,1,0,76.1,False,False,True,False
1,31.471484121164853,59.4528855081,74.37359300857766,1,0,71.3,False,False,False,True
1,14.205630885201334,58.55303632609504,63.85836067481601,1,0,67.7,False,False,False,True
1,25.330263942820725,86.1274746195018,56.08903162173031,1,1,56.5,False,True,False,False
1,31.56472588298107,76.83584306720611,76.11940648051906,1,1,74.5,False,False,True,False
1,34.44644268409372,86.49321165752283,87.6418398094062,1,1,73.7,True,False,False,False
0,11.68704055452585,55.42898256529474,69.00645155316667,1,1,53.8,True,False,False,False
1,9.34973022190256,65.16405229809557,59.58160479177967,1,1,53.3,True,False,False,False
1,31.63342035196433,89.77091835671159,87.19226769882869,1,0,70.7,False,True,False,False
1,21.96306380082805,87.03045451827707,84.53601171071386,1,0,78.3,False,False,True,False
0,43.48943646329353,95.65856238475872,95.25566679098488,1,0,88.9,False,False,False,True
1,30.231331012705905,88.06536545024973,84.01310230354224,0,1,63.0,True,False,False,False
0,20.821062015797832,86.22552017272517,80.24766760545933,0,0,59.6,True,False,False,False
0,24.51776593380425,90.3095437511923,66.2112615742219,1,0,76.3,False,False,False,True
0,27.512216947115817,87.10278986316933,86.25777836349941,1,1,72.7,True,False,False,False
0,19.487291303744104,87.10841055923937,66.41398973020534,1,0,66.8,True,False,False,False
1,22.30121681324897,86.80800537708579,59.60818334975634,0,1,51.6,True,False,False,False
1,26.72978784398122,69.73478492096099,49.84976051794296,1,1,52.4,True,False,False,False
1,23.106657290037504,82.23410427581206,71.50863372256504,1,1,65.5,True,False,False,False
0,35.94714667756,92.98977988570822,86.19150476409538,1,0,80.9,False,False,True,False
0,25.151089437626535,81.26949085393339,82.65294509544029,1,0,70.1,True,False,False,False
0,5.124823889853401,73.11721339372717,62.39014778713268,1,1,55.8,False,False,True,False
1,27.69296284245215,76.0930228580257,61.53796438562078,1,1,60.6,True,False,False,False
0,14.94093809658916,74.24984393774884,70.9375964566859,1,1,53.4,False,True,False,False
1,6.377827722049483,81.23755013373376,76.20448618416273,1,1,59.1,True,False,False,False
1,19.35564578734266,72.96340446354743,69.55815380175977,0,1,54.4,False,False,True,False
0,34.0700248368569,97.69136362502074,90.22581581048586,1,1,82.3,False,False,True,False
1,32.886389739031394,74.19827379494357,61.5647690869632,1,1,56.7,False,True,False,False
1,20.640262545723903,53.8030317503504,60.775221386763704,1,0,49.5,False,True,False,False
1,32.70608677524829,71.90365157632054,55.275394095822506,1,1,55.9,False,True,False,False
1,21.598217753492445,81.64439447966326,72.9638996421187,1,0,71.0,True,False,False,False
0,26.63584087511734,74.72622182142582,82.12528833142076,1,1,71.3,False,False,True,False
0,31.470685706235702,92.9071761856072,82.48740240097743,1,1,67.4,False,True,False,False
1,31.004674958968735,80.20063313830855,73.6653150809612,1,1,79.7,False,False,True,False
1,24.401363536877344,86.0122734943915,87.75282122581153,1,1,72.3,True,False,False,False
0,18.8947521885483,76.02323838746936,68.14089994783782,0,1,54.6,True,False,False,False
1,26.892671502021948,77.59673497157472,71.29407041038702,1,0,66.4,True,False,False,False
1,22.10519425200968,68.57855779792791,63.17324156775889,1,0,54.4,False,True,False,False
1,35.681389446237816,93.7889119165419,95.17017473384124,1,1,89.4,False,False,False,True
0,28.76764972975381,87.03418066448806,82.91863072387558,1,1,63.1,False,True,False,False
1,21.418374705797717,86.54217348132687,68.49359414042381,1,0,65.3,True,False,False,False
1,39.166589390081064,95.88543556705214,72.07128260710675,1,1,75.0,False,False,True,False
0,16.319517379431154,82.87438079491845,61.11716297111536,1,0,58.4,True,False,False,False
0,17.403631504402068,88.11792825704818,72.47063547650203,1,0,62.1,True,False,False,False
1,15.097966697871565,65.32582925545627,51.693967109819624,1,0,51.6,True,False,False,False
0,23.652996869153707,88.3347342904594,70.64515950554375,1,1,71.2,False,False,True,False
1,32.05500663691207,77.07258572209119,65.67177327020448,0,1,65.7,False,False,False,True
1,21.52938784962708,81.42185197254096,76.61981238801134,1,1,70.0,False,False,True,False
0,25.35022305561609,95.4723769472596,92.86766785003302,1,0,73.9,True,False,False,False
1,29.76513583818995,94.99884168073729,80.77401171749896,1,0,80.7,False,False,False,True
0,36.45132924709149,94.18910563423783,88.45374912075951,1,0,76.0,False,True,False,False
1,13.906621466778237,48.36600847006375,58.14963713808722,1,0,45.0,False,True,False,False
0,10.244503893892388,64.17396049551618,62.7334580272824,0,0,43.6,False,False,True,False
1,19.06725588135136,76.22771593164485,65.64719911051309,1,0,49.6,False,True,False,False
0,16.9914091016034,89.8504944829495,68.03384967223504,1,0,55.9,False,True,False,False
0,18.395429054967092,78.80311669483727,74.03396108285652,1,0,60.4,False,True,False,False
1,8.281247442642664,40.0,58.17308171062086,1,1,40.8,False,True,False,False
0,32.05457623970628,74.64869423846831,66.16621053159099,1,1,65.4,False,False,True,False
1,3.7487330611086422,52.43995980543395,51.79141499157285,1,0,43.2,True,False,False,False
0,18.320848281846818,85.52828956785304,91.15678880069964,1,1,75.0,True,False,False,False
1,8.430680195911894,81.9474262248234,64.13202917354081,0,1,49.2,True,False,False,False
0,9.335125997882193,86.44730436651345,71.29399618684288,1,0,72.3,False,False,False,True
1,3.7226647187512976,62.44957093172004,53.797067884534336,1,0,52.6,False,False,True,False
0,26.953142753822338,90.24776993283602,74.44881547667013,1,0,66.6,True,False,False,False
0,12.370561378495466,78.68448179644166,89.65829001161173,1,1,71.9,False,False,False,True
0,34.34694636229037,99.477149203246,90.58173632879674,1,0,83.8,False,False,True,False
0,31.45081242933449,91.20562827912448,84.85367984049262,1,1,69.6,False,True,False,False
1,9.835367689074504,82.12633076727757,79.26404731525318,1,0,59.1,False,True,False,False
0,31.00180002589398,97.23585899718545,94.5547731376796,1,1,80.2,True,False,False,False
1,29.451597803437625,94.646091406969,88.94626552856852,1,0,71.0,False,False,True,False
0,25.067006359863555,84.84957886538776,81.3982061544879,1,0,65.1,True,False,False,False
0,38.51673408478703,86.33809188363882,85.50583687624275,1,1,73.4,False,False,True,False
1,10.982787477974265,81.43092749629551,69.8669737796217,0,0,45.9,False,True,False,False
1,28.048489874972628,84.14294187171929,70.61364277895461,1,0,75.3,False,False,False,True
0,1.0,79.43528881122197,43.92261585797957,1,1,42.3,False,True,False,False
0,17.98187808219705,80.47652458098717,58.668317018568025,1,1,59.2,False,False,True,False
0,39.19006263657981,98.29263961001656,97.1838915061453,1,1,93.2,False,False,False,True
1,18.71457473501302,72.998951879042,68.96706146733294,1,1,56.3,False,True,False,False
1,31.25312125520599,90.23285090834024,83.42624841490179,1,0,69.9,True,False,False,False
0,18.544815246136544,91.88193198451644,92.8893779163288,0,0,53.9,False,True,False,False
1,32.78550742873802,92.43654207621404,87.28978122462041,0,1,75.5,False,False,False,True
1,35.985233349412,98.79499790060429,93.186121043557,1,1,90.3,False,False,True,False
1,12.123936982080345,65.63208871992997,60.50615806831595,1,1,51.9,False,True,False,False
1,7.57064748225333,56.83917038877026,52.514709465051446,1,1,41.8,False,True,False,False
0,25.074050935902925,87.83225601889127,79.69676981303388,1,1,67.2,True,False,False,False
0,14.468044510873144,61.537787478818714,59.92937541908486,1,1,58.2,False,False,True,False
0,6.2203128370329965,41.6423124382291,61.10931616081986,1,1,41.5,True,False,False,False
0,22.996645387573263,84.669469842062,80.1931587751576,1,0,69.4,False,False,True,False
1,26.21914301914592,92.29616772353612,84.56054350759226,1,0,66.2,True,False,False,False
1,20.711391930888563,76.59465328536935,81.99361928211917,1,1,60.2,False,True,False,False
0,19.371499719471004,86.89624972826991,60.74995567516838,1,0,67.1,False,False,False,True
0,30.259919707828505,89.36547809169942,72.58460466178381,1,0,64.9,False,True,False,False
0,12.638345203172454,75.20000004490853,75.73274396528174,1,0,56.6,False,False,True,False
1,1.0,67.82027387574128,42.70706158276878,1,1,38.2,False,True,False,False
0,29.880489622201612,89.00847952368535,83.28672696880898,1,0,60.3,False,True,False,False
1,21.926744096630895,74.06080198305547,78.1750826167678,1,0,70.9,False,False,True,False
0,19.235138932808397,92.15905805131337,83.69385658986171,1,1,78.9,False,False,False,True
0,1.0,62.02383370598695,37.544391306348174,1,1,46.6,False,False,False,True
1,30.23828293031781,84.30849236875378,86.84508833727132,1,0,74.3,True,False,False,False
1,15.529498664587372,78.84304188079483,73.76369632765898,1,0,53.1,False,True,False,False
0,16.59220521710435,81.59425200232188,62.91701699253088,1,0,59.4,True,False,False,False
1,26.41612922517309,94.3543966388554,88.75325320745976,1,0,76.9,True,False,False,False
1,30.547008879998636,93.15281656318876,77.87749730837004,0,0,58.8,False,False,True,False
1,32.51914028413912,87.43359953306874,69.0963993302926,1,1,62.6,False,True,False,False
0,30.660265602023063,80.2186674634826,69.25184890191267,0,1,65.6,False,False,False,True
1,36.376674627137454,92.80993650050904,95.06487429319984,1,0,83.3,False,False,True,False
1,23.664061128438934,85.79978084070726,81.36124084636666,1,1,77.0,False,False,True,False
1,27.316500262612855,77.68257246936204,63.91202529379699,1,1,59.3,True,False,False,False
0,26.365920000385213,89.87183051727806,80.27611006534246,1,0,68.8,True,False,False,False
0,13.938232236759596,96.77907433869709,66.83660757711668,1,0,65.7,False,False,False,True
0,12.06174578736196,69.06210399360572,59.47185915337735,1,1,57.2,True,False,False,False
1,26.349427179783714,88.63700065330434,70.16427341081045,1,1,70.5,False,False,True,False
0,27.817608567038256,99.82332068354673,91.71397672640995,1,1,84.1,False,False,False,True
1,42.65160907428584,89.26324230730451,92.58620966384996,1,1,84.5,False,False,True,False
1,35.43024433713345,79.52715105193289,70.64703945999219,1,0,70.3,True,False,False,False
0,24.06858184113237,78.0884292678053,70.1275684076836,0,1,50.8,False,True,False,False
1,11.97310943485158,66.98063412458902,69.37313930120335,1,0,57.8,False,True,False,False
0,36.30539016148217,96.7518846963099,94.42571302067034,1,0,82.3,True,False,False,False
1,32.678220833982664,93.6773885449413,90.19212708615632,1,0,75.9,True,False,False,False
0,22.012481287732264,74.58551804138969,68.99843390047995,1,1,59.5,True,False,False,False
1,26.903300148771393,98.49822491931606,73.90474024026433,1,1,70.3,True,False,False,False
1,28.9222816715662,96.90277517125908,85.48737785652982,0,1,62.4,True,False,False,False
1,27.27392231394765,82.69878420569837,67.99599971270112,1,1,65.4,True,False,False,False
1,1.0,62.05455687036303,43.79514716318087,0,0,30.3,False,True,False,False
1,16.397652156842874,78.50708920814621,82.46916843974095,1,1,57.0,False,True,False,False
1,38.83386279577781,83.5204555626988,69.21139665652963,1,0,72.0,False,False,True,False
1,13.759415077841526,85.27978113082249,82.69743360039087,1,1,69.6,True,False,False,False
1,20.268617290823904,65.34702771472743,76.02029803089314,1,1,55.6,True,False,False,False
0,38.92699855725025,91.24246307884246,92.52945255098886,0,0,69.1,False,False,True,False
1,16.707356096816593,71.41514158392849,57.25537448548788,1,0,55.0,False,False,True,False
1,29.111560564944895,79.17634177821922,63.088883023800406,1,1,58.9,True,False,False,False
1,7.653678600312233,90.82594663999517,75.69998385882671,1,1,63.3,True,False,False,False
0,22.61581482990418,78.91807754204437,68.82600951478123,1,1,69.3,False,False,False,True
1,14.46984346090872,78.9798104880808,59.27947670927895,1,0,59.7,False,False,True,False
0,16.8475544257204,79.82343738554235,75.65928028314251,1,1,66.0,True,False,False,False
1,13.760441219759818,78.35938491100447,70.09481063068057,1,0,57.2,True,False,False,False
0,29.407190656768712,85.2935689316499,72.07117607508471,1,0,65.2,False,True,False,False
1,15.134483941105085,87.17960835965522,82.07848429332917,1,0,70.5,True,False,False,False
1,16.052636237902508,87.33807318740898,52.846569751633496,1,1,64.0,False,False,False,True
0,23.07501969132275,93.42080603099303,86.05716084061301,1,1,78.3,False,False,True,False
1,31.196475236002655,81.89169851491282,66.79214746483001,0,0,64.9,False,False,False,True
0,20.504847304564706,71.27121220353386,65.2284559614178,1,1,61.2,True,False,False,False
1,35.83466398750806,93.49114965787844,86.45201713922431,1,1,80.5,False,False,False,True
1,3.6735348742371823,69.1327713958969,54.650000668039695,0,1,34.6,True,False,False,False
1,11.882666268938827,54.16277866437399,41.3140183137476,1,1,36.5,False,True,False,False
1,30.178776990728547,87.43938217266155,90.93497564081484,1,1,75.9,False,False,True,False
1,16.856323717260665,72.20540218542759,59.082518905454904,1,1,53.9,True,False,False,False
0,21.784494483106094,78.06648920299452,63.42657236092964,1,0,54.5,False,True,False,False
0,37.13535876753471,92.66898058971697,84.88712848425108,1,0,83.3,False,False,True,False
1,38.1859574650252,92.65014413359444,81.70857639392626,1,1,75.4,True,False,False,False
1,28.80389918004617,98.4539446333616,93.18910086940204,1,1,83.4,False,False,False,True
1,23.188234375794632,76.07451537991764,75.64768540203453,1,0,63.0,True,False,False,False
1,16.711507818062355,81.28609341784426,80.68166487832188,1,0,57.0,False,True,False,False
0,17.374160349328978,70.98907520048998,65.68471684877933,1,1,62.2,False,False,False,True
1,19.96579296012574,74.03784909904168,61.22673572786748,1,0,53.0,True,False,False,False
0,18.436343362819013,85.39751935287234,66.90537089405866,1,0,62.4,True,False,False,False
1,24.139658980498172,76.8812180183093,66.61404368834968,1,1,60.2,True,False,False,False
0,30.81256282587494,94.87377766054811,91.8535104921989,1,0,84.2,False,False,True,False
0,23.6481905657778,56.18144296000089,67.15409665351942,1,0,59.4,False,False,False,True
0,19.259010158507724,92.5354342702583,65.5199843497072,0,0,58.1,False,False,True,False
0,23.139576326699387,92.46521216815086,64.12218882031637,0,1,62.3,True,False,False,False
1,7.969876129322012,51.9772816606548,45.96293006168612,1,0,43.1,False,False,True,False
0,1.9844458302334271,52.68142691584114,71.77529718325195,1,0,41.7,False,True,False,False
0,27.91119110450166,89.71216503250346,74.95196092101898,1,1,66.0,True,False,False,False
0,4.362459269588252,75.15966376258646,68.43757768704408,0,0,49.4,False,False,False,True
0,16.02620368172622,88.75728667012788,76.22601725912448,1,1,69.7,True,False,False,False
0,41.11224026888202,88.32886794994552,80.6095560708971,1,1,80.7,False,False,True,False
0,27.830231343764726,95.74228397265448,77.68637647663215,1,1,76.5,False,False,True,False
1,7.521369991982774,82.62576695252129,69.34446424335506,1,0,56.6,False,False,True,False
1,14.046367359054107,79.56249416988692,58.68458392328689,1,0,61.3,False,False,True,False
1,18.761965014416276,98.17792622879978,81.0110868502449,1,1,73.8,True,False,False,False
0,23.645777267927414,94.4148800548904,83.46204351583393,1,0,75.3,True,False,False,False
0,13.619660887791134,75.86232099248254,68.50149861865998,1,1,60.0,True,False,False,False
1,27.999235840909368,96.0798080236572,76.45680060506078,1,0,72.5,False,False,True,False
1,27.31851065867154,76.1233070938764,80.23362789964794,1,0,62.8,False,True,False,False
0,30.85226687298327,87.30837867196239,87.65136437208653,1,0,70.8,False,True,False,False
0,38.46594173603626,97.92568236857592,88.91091128110082,1,0,79.0,False,False,True,False
0,3.579914381889576,59.95927162878565,49.66992277879952,1,1,48.2,False,False,False,True
0,34.49847285263009,81.94039506997356,86.33730821821402,1,1,80.0,False,False,True,False
0,19.97013051894352,76.13049568531233,67.5450793333824,1,0,63.0,True,False,False,False
1,32.92731167741018,85.19674468662144,89.89613128762535,1,1,70.2,True,False,False,False
1,15.869296227475948,85.72948246525837,67.16683990493688,1,0,63.7,True,False,False,False
1,28.70931719897706,96.1691065106452,88.9774060792617,1,0,76.4,True,False,False,False
1,10.511356999717265,55.00127569589148,54.344258234317216,1,1,43.6,False,True,False,False
1,20.362715396824843,80.62734752526144,74.4581120624793,1,0,69.8,False,False,False,True
1,3.015032057895339,74.93003104443204,48.7189588832165,1,0,57.3,False,False,False,True
1,37.09180283129832,100.0,95.09496132372551,1,0,84.9,True,False,False,False
0,21.546485383856854,91.77958358003954,88.40287757784259,1,1,65.5,False,True,False,False
0,35.35117813296449,85.54682066354148,82.3718590519307,1,1,73.7,True,False,False,False
0,38.97279117870811,93.71471888795206,91.10091183000706,1,1,82.1,False,False,True,False
1,23.455254857011816,71.61760599692168,57.63935517299694,1,0,57.2,False,True,False,False
1,15.856678501959664,84.32903530709632,64.00111194913674,1,0,59.6,True,False,False,False
0,12.515984216621492,74.66584427992018,69.794898923286,1,0,49.6,False,True,False,False
1,18.005288482219974,66.28747905614257,69.07051590538232,1,1,58.9,False,False,True,False
0,12.202909774715136,62.11437582360473,60.96775184440717,0,1,43.2,True,False,False,False
1,32.06718440801991,83.15668035045448,72.07513118597872,0,0,62.4,True,False,False,False
0,33.460481512919976,71.980516070619,64.28640531568337,1,0,59.5,True,False,False,False
0,4.304921174199007,74.98118549184044,62.99895876269075,1,0,61.8,False,False,True,False
1,23.256418203678656,73.94780061709416,59.57505704312418,1,0,67.3,False,False,False,True
0,14.010769237268642,72.94165934768766,51.969432360031,1,0,48.5,False,True,False,False
0,45.0,97.55961305430571,92.63002492406775,1,0,83.8,True,False,False,False
0,33.69098390567148,92.83764392234642,84.43778605799028,1,0,79.7,False,False,True,False
1,30.843794318796498,97.79835205896512,93.15713252159436,0,1,69.8,True,False,False,False
1,16.330769306374144,91.93324927957084,73.7601122179379,1,0,68.4,True,False,False,False
0,27.108735535873414,91.74344621375944,72.131332926989,1,0,69.1,True,False,False,False
1,31.90171204190469,93.24010895402446,82.10055566479978,1,1,80.6,False,False,True,False
1,22.37836163992201,82.87884010655804,66.26364868989964,1,1,61.6,True,False,False,False
0,38.22345752071715,72.14894589555318,64.21137657787705,0,1,57.7,True,False,False,False
0,21.885359454221476,77.70613000637233,55.844211095115334,1,1,63.4,False,False,False,True
0,17.643734090610156,83.74280355997848,61.81842165441809,1,1,58.3,False,True,False,False
0,40.19176030052208,69.93156732392376,76.1629407231546,1,1,70.6,False,False,True,False
1,30.165698353547025,88.23940731123673,70.7738656401261,1,1,62.7,False,True,False,False
0,19.966909625921954,85.1090161976108,76.89452691991242,1,1,59.6,False,True,False,False
1,9.012367181411816,70.40057890793389,41.849040343466115,1,0,45.5,True,False,False,False
1,12.633374125258191,64.47987254300996,59.68332334348315,1,1,48.6,False,True,False,False
0,36.09132535088583,90.43193568290091,95.42743665259908,1,0,73.1,False,True,False,False
1,15.160438203138302,72.47753504463789,62.6370975166413,1,1,54.9,False,True,False,False
0,17.535339149980448,81.59514371335685,78.76672816266988,1,1,61.9,True,False,False,False
1,30.683824008766635,86.82616108046611,81.29966151808546,0,1,67.9,False,False,True,False
1,11.29878865000494,72.59090747528704,69.16151921285757,1,0,48.8,False,True,False,False
1,5.95706815180138,69.44138977688995,62.86586011661047,1,0,52.6,True,False,False,False
1,9.164059626593955,76.16481201923516,67.92066876158289,0,1,42.5,False,True,False,False
0,16.428207383046512,83.34322681515154,71.03664234298921,0,0,53.2,True,False,False,False
1,18.112997281792747,84.99573838586845,82.33844830587749,1,1,70.2,True,False,False,False
1,39.83553910045051,82.30891291175065,87.30828873534055,1,0,77.9,False,False,True,False
1,12.93186025961697,73.24124274292285,59.61030179874471,1,0,63.9,False,False,False,True
1,22.823120409210414,83.05985177250413,68.52628945590646,1,0,69.3,False,False,False,True
1,15.725427165223737,78.8591302216636,73.40555558674059,1,0,56.3,False,True,False,False
0,17.593978050105584,78.82679181872118,59.03485986159853,1,0,57.9,False,False,True,False
0,23.986911971119156,88.73751814367309,78.99356937086478,1,0,61.8,False,True,False,False
1,21.588170021079343,80.45347792542272,73.14674540301836,1,0,71.5,False,False,False,True
0,13.95204768971816,80.64473342275144,76.46751839083878,0,0,59.0,True,False,False,False
1,17.85168277666221,69.83785916508889,63.306309206523,1,0,56.7,True,False,False,False
1,16.227447617965186,86.92444503757517,71.53307138318117,1,0,62.9,False,True,False,False
0,20.06833983812703,79.4679331473463,71.62263679860085,1,0,58.0,False,True,False,False
0,27.31273413040825,92.63257214401024,83.41886580793528,0,0,67.2,False,False,True,False
1,13.964820480136906,74.65210503481381,42.86765208116396,1,0,58.6,False,False,True,False
0,22.487929886004963,77.44540365064664,70.04011462086834,1,1,63.8,True,False,False,False
1,36.01699227351358,79.8470000801894,74.16135622246458,0,1,63.4,False,False,True,False
0,33.24792776404967,85.99748251006704,81.57961810236318,1,1,78.0,False,False,True,False
1,13.557843400143168,75.79820486271556,54.899819344096905,1,1,53.0,True,False,False,False
0,25.812076805555396,96.37935688879249,72.88692443421917,0,1,50.6,False,True,False,False
1,21.502386843956355,87.4288944684002,83.16449261990002,0,0,58.1,False,True,False,False
0,23.894491336719742,93.44073055358062,88.24104017750133,1,0,76.4,True,False,False,False
1,13.91183744327638,87.07556731113256,81.16087598146359,1,0,65.5,False,True,False,False
0,35.317907436606916,100.0,66.58804410334082,1,1,69.2,False,True,False,False
1,45.0,88.58317444596484,82.63013817847795,1,0,77.7,True,False,False,False
1,35.635361874389226,94.25381599772096,93.1971324219396,1,0,82.1,True,False,False,False
0,22.07953687357619,89.04498959174626,90.14232893744672,1,0,82.0,False,False,False,True
0,21.60057095998191,82.99117050717918,74.85155162830387,1,1,64.9,False,True,False,False
0,21.02396977590596,58.758202302484534,65.5071443110246,1,1,55.0,True,False,False,False
1,20.123026025307656,83.16646526718287,78.35970101857426,1,0,65.2,True,False,False,False
1,22.834880091528937,85.94942223422764,77.25828016114477,1,0,69.0,False,False,True,False
1,18.15588740765357,91.31302641065172,71.27647686915918,1,0,61.5,False,True,False,False
0,12.6191257304165,78.60024878797466,63.07282977905626,1,0,52.1,True,False,False,False
0,23.24888338961303,91.55527564105483,80.30450669477588,1,0,67.1,False,True,False,False
1,29.788440136423112,81.50215796418765,72.51356822366715,1,0,69.1,True,False,False,False
1,28.32976219435264,93.09139135417487,88.13263955110804,1,0,76.5,True,False,False,False
1,24.3453804633852,85.95352374135354,70.72746198047744,1,0,66.3,True,False,False,False
0,25.79542104836334,79.63485557168335,72.01338973297442,1,1,73.5,False,False,True,False
1,20.077493754435917,78.79947022476563,67.86532921366926,1,1,63.9,True,False,False,False
0,32.80614062315331,95.24242365125386,89.68440788667824,1,1,75.8,True,False,False,False
0,6.460607984327387,82.31362441125499,60.09104899029243,1,1,52.7,True,False,False,False
1,17.60439809087355,64.75027734362232,62.85187948324403,1,1,55.9,False,False,True,False
1,35.56861591448453,91.54618562424103,93.82480149903256,0,1,72.2,True,False,False,False
1,22.07561004702989,70.60281643454698,70.16100878496808,1,0,57.4,True,False,False,False
0,20.672145545833143,87.94709171732632,58.6885802042934,1,1,68.5,False,False,True,False
0,38.931444455194246,92.4682077167007,70.29224697447793,1,1,77.4,True,False,False,False
1,8.195376813493274,84.01619857813843,63.33644671755746,1,0,54.0,True,False,False,False
1,25.113974762902416,84.88096003414998,66.35158098598785,1,0,64.0,True,False,False,False
0,20.725802141686263,78.4445976224494,67.85494002373139,1,0,56.2,False,True,False,False
0,22.06200392568227,72.09133153160406,77.86723363326682,1,0,60.5,False,True,False,False
0,20.107400206049466,72.27153899765132,80.11223619584595,1,1,62.7,False,True,False,False
1,36.69585264351757,81.71126309714558,84.95472692761975,1,1,63.6,False,True,False,False
0,14.547888371668098,68.95635276666918,58.21724927488714,1,1,52.3,True,False,False,False
0,33.459576855949194,76.5389928302856,76.41161585984993,1,1,71.6,False,False,True,False
0,10.64501698964475,68.31754589940509,68.1814981638174,1,1,45.1,False,True,False,False
0,19.339742075974524,79.16643234405795,78.79682818304885,1,0,70.7,False,False,False,True
0,23.58438375932974,77.15751842627387,58.0713813462563,1,1,68.3,False,False,False,True
1,10.936349004214524,72.6393221099203,63.92558037155395,1,1,61.6,False,False,False,True
0,24.072804539161368,92.89215175831946,85.3420533185584,0,1,63.0,False,False,True,False
1,9.990041769533091,75.49751462277489,68.97522795809002,1,0,65.2,True,False,False,False
0,33.63571155579473,100.0,92.71451391841887,1,1,75.9,False,True,False,False
1,29.796140550506873,96.66189241292147,90.94373675763836,1,1,81.5,False,False,True,False
1,24.27330767673479,86.0639738092493,79.25538388334363,1,1,65.2,True,False,False,False
1,13.854281025979844,85.11168422079867,67.44813597521716,1,1,65.1,False,False,True,False
1,17.047923186314684,97.46898966023925,73.96196707962059,1,1,74.6,False,False,False,True
0,24.989252976166583,96.61165220492168,93.31111034079376,0,1,65.8,False,False,True,False
0,21.768823153963076,78.47444817737083,70.96575025527802,1,1,59.5,True,False,False,False
1,18.2883903651062,82.2228532402441,65.42292398518144,1,0,58.0,False,True,False,False
1,22.712062459302388,92.486082392131,70.12298116169087,1,0,67.6,False,True,False,False
1,36.18551603020144,88.84774880659488,86.72409183204357,1,0,81.3,False,False,True,False
1,29.31862461125729,89.77659126938876,83.49045393015116,1,1,80.0,False,False,True,False
1,22.069124187084167,66.13659169513171,57.55860648470775,1,1,58.7,False,False,True,False
0,36.84695496091577,88.84493295258032,57.68931780784178,1,1,67.6,True,False,False,False
0,10.608447564737578,57.504085299503565,56.29585583950847,1,1,55.0,False,False,True,False
1,1.0,70.90408337844846,55.14834908503213,1,1,52.5,True,False,False,False
1,30.35943154077863,83.4995149644699,85.33164741268816,1,1,79.8,False,False,True,False
0,11.510502331278037,84.01562372150877,70.46814117047374,1,0,51.7,False,True,False,False
1,27.49741922107198,79.71370353537151,83.91228237156176,1,0,73.0,False,False,True,False
0,1.0,45.96441370436337,49.32973520088749,0,0,31.0,True,False,False,False
1,43.52422865352671,89.19064437251966,84.26701902716287,1,1,77.8,True,False,False,False
0,21.348537863329145,93.78371834108152,88.81270501731741,0,0,65.1,True,False,False,False
0,27.52352640979937,77.59545529006846,67.75975938976197,1,1,74.1,False,False,False,True
1,22.241266497570177,90.33549000704372,80.678370682886,1,0,67.1,False,True,False,False
0,6.935500968504268,68.6104742647146,59.065062948894706,1,1,55.4,True,False,False,False
1,18.234150298246316,85.26511217788183,72.47428681290168,0,1,54.4,True,False,False,False
1,19.982907786422174,83.28109049818038,66.0508377533722,1,0,61.8,False,False,True,False
1,14.631671743458067,73.20481994275707,52.98171884385512,1,0,58.0,False,False,True,False
0,28.969856280592538,75.82996406341103,72.54185879523861,1,1,71.0,True,False,False,False
0,39.82205870267635,98.7770302731416,92.1030001657065,0,1,76.3,False,False,True,False
0,4.187504985589658,69.47511908575567,55.39755982246896,0,1,49.9,False,False,False,True
1,17.67144485969109,76.43574447098817,59.56586890982401,0,0,54.7,False,False,True,False
1,14.924191050101523,71.33841803985281,68.81714824785526,0,0,53.4,False,False,True,False
1,16.1543305608822,82.67383355338153,57.81581463250298,1,0,57.8,True,False,False,False
1,39.69075165483809,94.41325086268604,94.3327881853768,1,1,78.8,True,False,False,False
1,11.788691252285146,83.64594709556332,60.09187235132454,1,0,50.2,True,False,False,False
1,20.13003759840772,85.0824779571454,68.87418869261343,1,0,64.0,False,False,True,False
0,23.697374227464195,93.38447387718374,84.58614884061231,1,1,65.6,False,True,False,False
1,11.06257611781597,72.33516736923421,77.82001485167353,0,1,48.4,False,True,False,False
0,30.074519948470808,90.13801567731488,74.61327791395418,1,0,65.0,False,True,False,False
1,23.16539690804003,65.22742398168708,67.9261179212212,1,0,57.0,True,False,False,False
1,18.63597910758268,68.87575555166727,65.0555052587074,0,0,49.8,False,False,True,False
1,24.09581764538683,95.88502849290788,94.45629791254645,1,0,72.6,False,True,False,False
0,36.64064711174597,91.65913784831696,81.14641463520573,1,0,83.6,False,False,True,False
0,8.475543890360283,69.70191910418949,64.38610453647301,1,0,63.9,False,False,False,True
0,24.66684181178595,89.36100600803366,80.94334312749213,1,1,71.9,True,False,False,False
